RF,Cat,LGBM,y
237.34573033674462,234.66072229009652,233.31299985372692,223.0
237.462976868315,237.96730964968913,238.459038248335,225.0
233.67908465618726,233.2637018243232,234.43842407218966,255.0
204.22108796674956,207.2922223092793,205.66158908716244,223.0
263.4403107937953,264.65252142647694,267.3279243885534,248.0
167.66886593547062,167.15916766878505,166.9372318797094,110.0
198.0295385904977,195.75592304090537,195.4847038064086,199.0
237.91034158331507,237.43633445592124,237.7898011977819,219.0
234.5488343078596,234.47498378658048,234.30972163909294,218.0
158.16800364166667,152.85187514878137,168.57168141243966,178.0
227.3848894311845,227.62752214411384,225.82753775369721,219.0
181.76243155815848,179.72962021821598,178.80699078815073,170.0
308.2882899680329,312.7744368803911,312.7555767234651,307.0
220.88686842930707,221.3491481795034,220.18463750801217,207.0
262.92449361062995,262.0655133475493,256.2637683227954,324.0
226.93448268257495,228.3833521070232,231.34620560951694,228.0
277.9630059765196,277.79810290855283,275.4210690178077,263.0
279.67641384817125,280.2425947217813,280.07829500877483,284.0
313.80835345825164,313.12997596775915,311.12147985586495,328.0
218.23117702830035,209.9759191802123,210.44460336832043,227.0
243.83180390496184,243.2883807182604,244.1257740064752,224.0
227.8075051446908,231.61866727891532,230.46351137628295,214.0
313.80835345825164,313.12997596775915,311.12147985586495,295.0
318.9207920587553,306.03304802712,303.4500760086959,252.0
225.38145369391577,225.20767637272027,224.45113065713588,213.0
191.23280798661852,191.62563172951525,192.5402508685287,197.0
259.69843324431196,257.876639381157,252.84715097590131,265.0
233.07851270357682,233.43609480592642,233.97733948082342,189.0
294.51352477557094,294.36597664543535,294.4553969109059,299.0
302.6807955308365,303.1977254237235,304.82088785432893,302.0
268.6209622182832,240.9142127804347,243.61270871207597,259.0
241.493667664888,240.66770380953213,239.70614462319833,237.0
261.88376155661484,257.7243567710168,272.388483034943,271.0
267.4976004408133,270.2872574008009,273.8652048652548,261.0
253.4361021596543,285.3238855260285,285.244717343661,306.0
277.15940607681756,275.0551660494621,276.2002657834209,284.0
187.7311509841687,190.45568231347903,188.72987491630337,193.0
195.5654183878547,195.00810467138814,197.40781222951813,187.0
174.03544856901192,172.16283223505278,170.83779812197508,170.0
217.4330028279924,214.22339350381796,213.01637134875514,329.55098911798507
182.8712213749084,185.26656388762188,184.62050102754085,201.0
204.6877434096931,204.62530997313195,204.71869248528955,198.0
178.6115330061206,175.81202561158426,173.66033056868275,145.0
256.40809719674303,251.09473439950045,261.0402025219627,238.0
187.89252876643062,187.79185147661556,190.35513902418973,179.0
318.4801950219115,324.58809398735133,316.07708919171284,278.0
216.73021447489847,215.48810369709693,214.14315071012547,220.0
234.91277874196908,237.2010942870529,239.01879926059172,216.0
391.4418881765564,386.4424750769266,389.8448924751973,397.0
199.1645577715317,198.89308371434993,198.46159489524783,196.0
316.7679806483929,310.0939036913229,309.800890473834,266.0
222.54363499988375,226.86757343679585,229.82420231239456,207.0
251.14328232748045,250.81495205587296,250.6976213988284,257.0
156.95062308793774,155.01022150221047,154.83264707027442,147.0
253.9660053682184,250.6667008390661,251.97128903632125,238.0
197.90812122774287,199.7872663225672,193.52747947819313,180.0
346.86906455149295,343.8634507628368,344.09770365180134,347.0
288.8548440706671,291.3668553617339,286.5701807945731,261.0
373.1519834587912,376.95884216289846,375.26204042890214,384.0
213.0848635388597,212.04803098895383,212.73063616999943,205.0
231.47298809284842,231.62457120709314,231.19093788110095,228.0
208.74812242102837,212.99952227717512,205.7593367271849,178.0
223.83703061551472,222.1036044704059,226.61960946418867,217.0
267.4976004408133,270.2872574008009,273.8652048652548,235.0
234.91277874196908,237.2010942870529,239.01879926059172,227.0
206.94019490206117,208.22158849092844,208.35297020294988,190.0
313.0606768134652,311.4532929937258,310.6403516339995,378.0
265.25437208401286,255.06024832516226,247.12687466246044,277.0
181.53324314498218,185.0175783254665,185.82282493851486,191.0
268.51324904187675,300.1733617573641,282.00671521652396,206.0
187.7311509841687,190.45568231347903,188.72987491630337,192.0
225.19012216099372,223.6902104453418,222.94906381929803,334.88903186794374
317.9286591619991,309.1986190398373,309.3385869354724,322.0
273.7310636591866,273.61145604435603,271.5011632327328,242.0
164.95700607068378,165.87484537204492,166.82274813275373,194.0
331.39019345844935,330.6984975545879,330.9444828793254,369.0
202.1994032910982,201.83250632209865,201.4304614439146,189.0
193.23572668309285,193.50555404643598,193.16753133973526,197.0
152.97790337755254,151.09879229224424,153.6155897261688,153.0
199.80261160292645,196.35843085634286,196.63945254004068,176.0
203.83828577840188,201.52339868826985,197.50019643335443,191.0
236.57747779405358,233.97541876312957,234.06202157155076,229.0
202.31413820645923,200.3470799444225,203.46082320061768,205.0
213.57583238040476,213.57140188321137,215.1693220193319,195.0
236.07824197288332,237.85474409441576,240.8589674741464,218.0
371.31722964727606,364.21157864489834,363.78475119011574,443.0
243.80903236415207,242.95381283351523,241.93567945141342,233.0
313.0606768134652,311.4532929937258,310.6403516339995,290.0
275.92015807390686,277.9165873887101,279.8747882687568,317.0
266.34439424471003,253.86609993194082,249.4929466427783,301.0
303.9205771601564,297.1506943597277,300.3518501034491,295.0
193.09096995305296,192.99517733149628,191.39040055364785,200.0
394.8880847706743,391.4817351512464,384.6233009514869,473.0
211.1019664831037,206.30928053310777,202.02539301091025,212.0
187.3618330730136,206.9700000403229,208.7282282932343,183.0
266.5791733411118,262.38312425325205,261.74499729731673,229.0
220.18987423101223,222.29312321907247,223.65929837213213,319.0
263.70284696739503,251.68047198197462,241.7593207760477,247.0
306.29199238659646,306.20054886652196,307.47793222975304,309.0
323.7430861591028,311.88231126975836,306.5797035856937,292.0
301.32919318196656,305.19113100176145,306.5936596577812,308.0
230.23837737475372,229.69761934255217,229.4569658787429,215.0
182.69992655896309,181.5404422269744,185.25659790510028,225.0
198.59724800863495,196.76238358415844,196.9220595969593,185.0
386.1603706494884,385.4215185250599,388.9543937043025,353.0
379.3689536316214,385.67755220080437,389.65474243086766,419.0
157.48075667812194,160.13455138080406,161.78683168596115,112.0
154.39149494187606,154.04605925142147,154.18901270495596,174.0
281.7338061480334,284.6709204728488,279.04091926828727,250.0
243.15645677339123,243.39949492947827,244.28958723766405,307.0
207.81137478661563,203.55843554536207,203.14728736348258,207.0
150.83375590573127,156.94550158624747,155.44311097619155,129.0
279.81740602329745,281.9211704274757,280.71965798068504,275.0
225.3754716437167,226.57301485730022,226.9119720976776,192.0
187.89252876643062,187.79185147661556,190.35513902418973,168.0
210.8407543942542,215.02585933682215,212.54988446894347,203.0
329.13348071155787,331.64157940881677,318.3868101231984,472.3923821686951
174.5322839959417,175.13728316108669,175.48415843473782,193.0
241.493667664888,240.66770380953213,239.70614462319833,224.0
384.59329636019487,383.90490141149473,383.2057650728299,360.0
160.85369341501013,159.9270629294555,158.78003278853407,177.0
220.18987423101223,222.29312321907247,223.65929837213213,222.0
230.8058372828114,231.0835903392843,230.1303393454945,237.0
161.15076993883585,160.80618225321905,162.60735170956227,171.0
206.03041435071157,203.00490179074282,204.67618075097064,213.0
208.95831433799165,210.7362634435582,212.1411419145427,204.0
221.65889429559627,222.0575811184161,222.2376896016534,221.0
257.76016096053695,254.96678731832688,252.00142576971643,250.0
234.95992200221954,216.38677635345118,212.2336100435917,234.0
201.53746665700578,177.86228578824858,176.80711764899465,196.0
313.8685364768528,314.95031171255135,312.6179975803467,318.0
380.70940478333205,388.57063061299834,386.88998245208404,405.0
361.90154511268383,354.74024647767897,351.7819046457717,377.0
147.94683218672796,170.33740139374783,176.60127925503227,168.0
278.73069796948585,279.1411068034868,279.0182937570599,302.0
216.64195699572136,216.4701683802033,216.44147165514457,236.0
249.2070836199098,261.0006818429935,257.15031689196,239.0
254.48548877570596,253.54318000462604,251.32269244890583,302.0
199.1645577715317,198.89308371434993,198.46159489524783,185.0
300.9507695049447,302.7724034638761,301.9421241265232,297.0
256.928455056618,258.25926467548413,259.6210781280432,232.0
203.42192786856725,209.41845008386665,207.8759313214733,194.0
313.80835345825164,313.12997596775915,311.12147985586495,348.0
313.80835345825164,313.12997596775915,311.12147985586495,295.0
178.2876360949482,177.50949285665047,178.78729109360108,190.0
226.2386354413516,226.551415388795,226.14154431660816,225.0
157.06979147095873,158.01624286720318,157.5076578088413,163.0
341.5347376036014,341.6705510686888,343.80333392364867,344.0
180.4631509008555,198.91720190661582,205.52383044938986,336.8026495967804
165.8497438677106,158.94808975816593,160.39304121583953,155.0
367.35054923967834,367.34527597837206,366.6542764537172,379.0
241.493667664888,240.66770380953213,239.70614462319833,236.0
397.5801796790081,397.2422150100847,397.6711844589149,377.0
233.6939803193403,237.3722387164043,235.66491979307278,230.0
168.24314037134204,176.60897621757744,173.5429479159394,137.0
187.7311509841687,190.45568231347903,188.72987491630337,195.0
217.9214870454982,216.7748522969614,215.91881232905453,204.0
173.2484055907003,171.62204336030604,171.06673074968185,177.0
216.07662256377523,214.40503275728946,213.61216722047809,187.0
264.4785434601782,265.3189130573049,267.3216604856069,221.0
220.71186319784474,224.16311540102228,225.66798465212761,223.0
256.32181518529904,254.3121823140012,257.5326593650721,260.0
206.94019490206117,208.22158849092844,208.35297020294988,207.0
378.696107606885,379.88274895162317,391.22222837850643,458.0
332.1323017082203,333.7096927263639,331.86069717091885,336.0
326.1952559813337,327.22279093602776,327.5765276582394,290.0
233.07851270357682,233.43609480592642,233.97733948082342,214.0
154.8203410518703,154.6907556385342,156.85918530320305,180.0
381.56246939754277,381.70055757019736,381.04884868134206,346.0
323.618582070335,337.4552038555387,307.1084663110667,275.0
295.2758620976409,269.51908546229316,279.47414526863395,227.0
372.8347365061145,375.6601449857799,376.16312436624173,377.0
266.23210793688946,266.3682132854457,265.7136699567101,303.0
242.37299025579256,232.71763283794303,251.61449054958294,188.0
182.3515178369895,178.4246647655483,179.7782064931809,203.0
306.9783470442884,306.7762187914153,300.5750635585919,325.0
199.51987544988935,199.546853957322,199.60031408241903,195.0
233.67908465618726,233.2637018243232,234.43842407218966,225.0
172.6325796558777,172.05156150387813,171.96877377366695,104.0
191.5689124004389,196.00865705258636,196.38807047997656,201.0
307.4356084726017,328.2462287961475,342.91885382327206,285.0
313.80835345825164,313.12997596775915,311.12147985586495,314.0
387.26714808122483,384.563038993973,385.1436744544452,411.0
169.92797174211952,170.34756349450655,170.99469114392218,197.0
165.8497438677106,158.94808975816593,160.39304121583953,198.0
194.6902117798974,195.1955114853709,194.84989343501715,271.9559149475766
245.19095111195654,254.5675531661778,261.2906125495542,308.0
235.55170250712112,238.6838909878214,244.3854951373497,216.0
235.75218763768518,239.53276024747842,238.70375006564626,239.0
284.06832208875596,281.325725653362,280.94742496443604,228.0
207.64071484887674,210.70327603217817,206.0457140967524,193.0
186.15977035751453,187.53160133562926,187.53685113761352,189.0
164.02871748554446,165.75924369154217,165.08049176892882,257.3312419113364
278.6618757263834,270.3974557413529,268.20965630702034,301.0
239.27625690408354,246.95222239516784,246.3364998000555,228.0
319.29471737472954,316.7766425834766,314.1218579070407,311.0
283.91114836217895,292.065433409037,290.1310610429794,273.0
206.33695409989514,210.57736596989264,211.17620838286294,208.0
265.3974254934898,265.7580061821567,267.0161012012094,249.0
157.56533713661003,157.9127251587683,157.07407718223567,140.0
258.69241039851346,260.6601185623238,263.9417131519002,269.0
208.95831433799165,210.7362634435582,212.1411419145427,191.0
233.23819321107305,235.32783918212044,234.84288486913493,261.0
174.97130861345704,174.68621400061426,151.6585619322709,172.0
172.6325796558777,172.05156150387813,171.96877377366695,160.0
203.5803665516039,194.80871612338981,194.30863713015592,195.0
233.07851270357682,233.43609480592642,233.97733948082342,273.0
204.54892207320282,197.07434401627125,187.7226773863146,179.0
275.92015807390686,277.9165873887101,279.8747882687568,308.0
299.3270031198757,299.5050104779,295.3111472551251,304.0
232.540544489806,232.46244814389468,233.5116718305283,224.0
354.0665813164446,352.2449907258462,353.15566791581966,344.0
157.56533713661003,157.9127251587683,157.07407718223567,149.0
248.89773814794478,255.04814799195032,263.5503980046377,252.0
172.92798623979402,173.2371387220477,172.4434269999578,187.0
214.56506632043133,215.93278476127063,215.96218118353318,186.0
311.4728697773851,307.26682657842116,304.90158866284673,238.0
177.13647741536167,178.2343205222026,179.16046484555304,188.0
309.2646771438892,309.30632298008436,309.6961274437728,314.0
239.77503748939426,240.5496752077097,239.25084298365624,227.0
278.73069796948585,279.1411068034868,279.0182937570599,289.0
210.66295060790137,207.06308019520904,207.73765887803432,195.0
246.4961449151996,246.21145677774894,245.3043022903551,257.0
307.5279919413856,306.74585309911157,308.03877009988145,299.0
161.45483340001374,161.09770049775705,161.18869777521118,176.0
226.59454901160007,229.20740776253035,232.00432526516371,279.0
214.6694948455821,210.41264911861828,214.152489785678,203.0
349.36843712910104,350.18131085425193,352.29468536558943,297.0
292.48180973140205,302.15724497708135,299.40121001713027,300.0
273.7310636591866,273.61145604435603,271.5011632327328,248.0
254.23562519272951,251.15544916807676,253.1767668236849,284.0
306.29199238659646,306.20054886652196,307.47793222975304,303.0
227.01152290085759,219.59158020867827,221.8298578961823,220.0
213.84898889769008,214.6388568498314,214.39221962200446,224.0
243.02309611217453,254.32074404885861,259.20434534367547,283.0
273.7310636591866,273.61145604435603,271.5011632327328,373.0
332.28844759534525,325.62985438992087,325.8041123701884,308.0
378.7011281314177,379.2069825125129,378.4408431133803,395.0
265.80484517658,269.05680408961985,268.8187731368064,285.0
181.57147480364165,180.98272742934455,180.28044722107592,193.0
300.07637787351376,300.69139022078417,299.1839891196095,268.0
182.73940430253532,183.99306852397018,184.304258871057,215.0
253.9660053682184,250.6667008390661,251.97128903632125,285.0
225.2871745850307,231.89053600968765,244.42336064055954,212.0
253.5858652012711,254.04038535373803,254.16783194954525,221.0
200.7665814743511,198.99012616835293,197.25819095944394,199.0
189.40895797873668,191.1362753932405,190.13641414953707,213.0
216.5747271294268,206.27972790701034,212.1599930427814,226.0
297.845003723623,297.40267126780714,300.29519455308343,275.0
182.3515178369895,178.4246647655483,179.7782064931809,183.0
235.68290810958396,235.23602119048053,236.1106906133136,238.0
167.66886593547062,167.15916766878505,166.9372318797094,196.0
239.77503748939426,240.5496752077097,239.25084298365624,237.0
237.91034158331507,237.43633445592124,237.7898011977819,234.0
207.23401535738353,208.32396568156224,209.7362123133589,185.0
273.3187054274236,282.28262770713116,275.9070173842597,274.0
274.5384432144659,278.2514152730392,276.8930657093849,279.0
374.19504692140396,376.9886359440021,378.121546197861,436.0
167.66886593547062,167.15916766878505,166.9372318797094,179.0
311.0723774601535,308.636465213857,310.96015224759805,326.0
208.73267847715366,215.88901852589638,216.8294149138156,227.0
265.8680267050237,266.77753283762763,266.54671299187487,274.0
157.06979147095873,158.01624286720318,157.5076578088413,119.0
218.11644396044437,219.0808802218766,220.78527539447825,205.0
177.5842217087877,165.55978593979532,164.42523507301232,166.0
222.6769273817727,225.43727768633627,226.64403832326244,292.0
203.85421097527455,199.8599808041803,198.5517719363883,194.0
194.6902117798974,195.1955114853709,194.84989343501715,213.0
191.6580853868707,192.68925854663138,191.55740504559688,156.0
230.18699949739826,231.47503163922033,230.91312539520183,235.0
286.8791740699982,290.5773695012054,287.7779889935071,300.0
210.12876886063094,209.4811829641154,208.82242941908922,215.0
182.8712213749084,185.26656388762188,184.62050102754085,184.0
153.70506019859022,153.51676909100507,154.82434015830418,155.0
226.10844579119563,226.66463287867074,227.80067865962795,206.0
193.2976129289202,193.06719268559627,192.84654545121285,195.0
201.70017474756295,200.7529756298053,202.70613480993578,185.0
230.8058372828114,231.0835903392843,230.1303393454945,229.0
255.4590568345216,255.49874505512497,256.7342753601978,247.0
213.0848635388597,212.04803098895383,212.73063616999943,206.0
160.27359413970078,160.6943448363785,161.53272644026745,110.0
221.75703227337593,217.2366583897116,215.13463391076814,223.0
241.493667664888,240.66770380953213,239.70614462319833,237.0
159.01105777828508,159.55941110374656,158.66378851044973,166.0
272.0237392228633,274.4672563138547,273.82486043850673,247.0
227.3320701845977,226.70506954270724,225.27068550538021,203.0
263.3310332113926,254.59977690425205,256.04781216201644,228.0
254.23682896419382,256.33763894153753,255.7208460480659,245.0
278.6538275769171,280.05164428695923,277.91586333675025,275.0
319.57013353380313,321.3980347119875,320.5645812871464,315.0
290.20685310759774,298.56252087471364,297.50277941058624,257.0
181.0791448839296,178.55393898662217,176.65328887490497,195.0
270.2085748242222,269.782123397184,268.4090291555577,282.0
309.43151163477893,310.0389770317502,309.88421010250244,301.0
222.35852431484525,222.16885495258157,225.69867142430223,205.0
237.34573033674462,234.66072229009652,233.31299985372692,221.0
198.0295385904977,195.75592304090537,195.4847038064086,190.0
168.32488392354895,168.22181311385378,169.0436431478028,187.0
294.38328337988406,289.77086999529644,290.7167928812184,296.0
259.8267904955038,261.92273405621984,261.4445909966869,246.0
203.5803665516039,194.80871612338981,194.30863713015592,200.0
249.37020935255248,255.52294566353984,252.89040027474456,264.0
240.65831885372288,238.1202172203059,236.22619183541377,236.0
226.73504733410698,227.41029037386883,226.73721396262755,289.0
223.07530659911,223.07720594138345,223.9385977556476,223.0
298.6996947604825,299.4610006674475,299.609295954185,297.0
176.53792586435625,175.54217002703624,174.93541385411697,177.0
252.42330018144796,249.42379035201927,250.7114179498068,245.0
241.493667664888,240.66770380953213,239.70614462319833,208.0
155.09251815363066,153.54317440474173,154.66225946246794,170.0
157.48075667812194,160.13455138080406,161.78683168596115,167.0
309.1569252408485,309.61216285659475,310.5455379920925,335.0
157.06979147095873,158.01624286720318,157.5076578088413,155.0
253.44349834159837,247.29416434822647,243.6580314814119,261.0
158.07653442712967,157.42392936118225,156.29288734169305,113.0
237.42896825626354,240.20558130864083,237.54165316637346,216.0
222.35852431484525,222.16885495258157,225.69867142430223,203.0
358.90291588067663,340.89302846675594,350.5049429550222,287.0
217.03741873952407,211.26585352851697,207.7888667086983,207.0
335.39302155501605,336.0622819941091,336.2836248185846,289.0
176.82414278360997,175.730734460318,175.3999573704905,177.0
234.71810799395422,235.85185615411854,238.69380573109783,230.0
178.3193625750024,181.3081513987625,179.84811278007103,170.0
208.38232837484185,223.73169027964724,222.51329310480887,223.0
237.58752951318,236.89303382267912,238.4241325028254,275.0
180.99523567706393,183.95946614618958,184.22020061031128,164.0
157.11642408936694,158.97404719651905,157.9761028656976,172.0
177.13647741536167,178.2343205222026,179.16046484555304,205.0
259.8267904955038,261.92273405621984,261.4445909966869,258.0
279.11969991878345,278.8775188634447,280.15976762050957,255.0
301.40433283716027,302.0754512158189,300.93785106285134,306.0
313.80835345825164,313.12997596775915,311.12147985586495,301.0
173.20716816777554,184.11758539877349,188.31634681751638,180.0
239.2174317637453,238.80117383447902,237.75926701150837,252.0
220.9043263497076,218.83908783429507,226.84081604812042,224.0
271.5902078731061,266.99002228147873,269.5256224129143,258.0
294.51352477557094,294.36597664543535,294.4553969109059,283.0
257.7323396836284,258.1215362971794,258.958689812845,264.0
249.98306267885408,245.76348244015043,248.9882934010204,250.0
251.19641996163986,250.96217683693968,252.0658960643952,344.1592372609172
166.22916030072804,161.54850043033053,161.08227733205274,171.0
168.32488392354895,168.22181311385378,169.0436431478028,176.0
202.3407179542195,199.65101645712355,197.79182290759192,212.0
160.7059217430577,164.35954001203083,168.4481901388375,96.0
289.4170192183268,291.51315969237356,292.72807306030955,288.0
243.83180390496184,243.2883807182604,244.1257740064752,249.0
233.67908465618726,233.2637018243232,234.43842407218966,220.0
223.79772870500565,220.29725914516683,219.58357620795812,216.0
391.64868380816125,393.3909618250989,391.064773827468,359.0
164.0241361766119,188.19094295780477,184.04558395986615,171.0
277.972248771377,275.6697211037328,269.9167806065946,477.0
233.24943592728403,239.68432635958976,243.16669822117453,228.0
174.07966045449098,172.74020787155928,171.52297482140165,165.0
222.35852431484525,222.16885495258157,225.69867142430223,240.0
305.01888141268915,298.69628122723,301.38353126470815,299.0
327.5638028259177,329.82571444015184,328.3716853559457,315.0
201.85834303198033,209.4623886651928,206.93109006641905,185.0
294.44016977939015,290.9694284915587,287.58635164595125,292.0
243.15645677339123,243.39949492947827,244.28958723766405,220.0
233.67908465618726,233.2637018243232,234.43842407218966,223.0
250.18025087710078,248.80034124455545,247.56076935817728,243.0
166.57662225792618,167.47597237091486,168.48771696475174,175.0
313.80835345825164,313.12997596775915,311.12147985586495,296.0
273.7310636591866,273.61145604435603,271.5011632327328,231.0
293.1272645249239,294.30456237069194,293.9938274012713,277.0
216.64195699572136,216.4701683802033,216.44147165514457,227.0
179.94988156340963,179.9159058147768,179.31114253292475,155.0
212.42105740452132,197.9589150379761,196.21389221844387,198.0
157.74138847696494,170.19191503997342,175.60660640758442,165.0
170.735035891369,169.19038868497634,167.8636393162972,166.0
325.10098468550655,322.84835521040833,323.5295747346548,290.0
269.8184512756532,272.62390421108773,274.56188713222394,274.0
206.6078857658502,212.42123558530236,215.0376151002748,214.0
392.53879664512465,392.36101315142736,389.77626237950176,411.0
226.2928680573195,225.88941314376967,228.5678087701966,204.0
216.64195699572136,216.4701683802033,216.44147165514457,224.0
174.03544856901192,172.16283223505278,170.83779812197508,190.0
311.0973510470912,310.35461548350014,309.15281598304,318.0
237.462976868315,237.96730964968913,238.459038248335,200.0
176.9468391410966,173.22783957500687,173.84539473333655,178.0
213.0848635388597,212.04803098895383,212.73063616999943,201.0
294.5167804357232,296.3182390624225,298.5555141845181,294.0
242.66480375460665,242.5519389803112,242.50286444935563,250.0
243.15448332262181,240.14068036952065,251.018876202103,232.0
231.47298809284842,231.62457120709314,231.19093788110095,205.0
216.64195699572136,216.4701683802033,216.44147165514457,218.0
196.46633893282706,193.76518293951207,194.38031159677863,204.0
230.23837737475372,229.69761934255217,229.4569658787429,295.0
226.10844579119563,226.66463287867074,227.80067865962795,212.0
249.2249539149521,250.51882173108237,251.4925316417607,239.0
267.4976004408133,270.2872574008009,273.8652048652548,257.0
185.77828903752322,191.55167103919737,191.31563264000448,192.0
233.67908465618726,233.2637018243232,234.43842407218966,216.0
304.38730873915034,302.1551739254189,303.37789369313884,256.0
208.67585476187153,218.238881837521,215.69708289264045,209.0
232.540544489806,232.46244814389468,233.5116718305283,216.0
169.80547755606054,167.1198065925937,184.08123524771742,169.0
210.8407543942542,215.02585933682215,212.54988446894347,211.0
286.59035997309616,281.38058189803655,277.94731705267526,424.0
265.3974254934898,265.7580061821567,267.0161012012094,266.0
340.40051900239723,340.32702792556694,340.1454362651678,314.0
309.1569252408485,309.61216285659475,310.5455379920925,295.0
247.64555178628527,243.54369254260794,243.86612992777845,224.0
265.57563326428874,265.36073032150136,267.4996761115896,235.0
286.6617595930625,288.0409895336949,286.090676370945,234.0
296.2544246278635,298.79137632757767,296.7819648821531,324.0
287.0693931285882,290.0513018240051,285.53727082214994,289.0
168.32488392354895,168.22181311385378,169.0436431478028,187.0
216.00851605788804,213.45670770921706,213.82609780069689,210.0
225.38145369391577,225.20767637272027,224.45113065713588,216.0
256.32181518529904,254.3121823140012,257.5326593650721,249.0
240.1279030070016,241.66514429237205,239.66161186284995,240.0
226.10844579119563,226.66463287867074,227.80067865962795,210.0
191.23280798661852,191.62563172951525,192.5402508685287,96.0
268.69836701584387,278.5428863267741,277.4073135613012,301.0
227.3746481512925,222.2301439209549,218.5521862766446,249.0
197.38083698563702,195.93848179411117,194.29428558266562,200.0
199.80261160292645,196.35843085634286,196.63945254004068,208.0
277.9630059765196,277.79810290855283,275.4210690178077,280.0
161.2552552528132,161.29025027132502,159.41488373826175,96.0
177.62892802807053,184.49459414863944,188.01258544085894,199.0
320.9351655493595,320.50359487465784,320.5577699642809,326.0
181.0791448839296,178.55393898662217,176.65328887490497,189.0
269.8470364799744,291.41044889803624,293.6029388477587,282.0
235.55337158868522,236.5498619515666,235.69986655652528,232.0
257.3441290233052,258.09705264561404,258.2646415041805,247.0
260.74599010923373,256.54343413728384,256.83197463965547,260.0
254.48548877570596,253.54318000462604,251.32269244890583,252.0
270.24447248876766,272.4632255332162,273.2165291095659,281.0
207.88147369872596,210.39905935656384,212.7990361417906,221.0
252.42330018144796,249.42379035201927,250.7114179498068,248.0
233.67908465618726,233.2637018243232,234.43842407218966,222.0
215.96198643480855,213.5441374366694,221.95567061500358,203.0
306.3459712697669,306.45394823186666,306.56047353865745,293.0
257.3441290233052,258.09705264561404,258.2646415041805,229.0
166.37422577550123,163.55432019716477,164.9168276550923,168.0
233.77877822546085,232.642058103798,232.68322214093052,210.0
160.74038907074765,159.39130315565723,159.22732942466612,96.0
322.4397003336233,364.7492107512466,361.8203632455643,392.0
313.80835345825164,313.12997596775915,311.12147985586495,280.0
294.51352477557094,294.36597664543535,294.4553969109059,291.0
157.56533713661003,157.9127251587683,157.07407718223567,128.0
216.89324839412103,216.2595894052067,216.25944362058704,193.0
199.80261160292645,196.35843085634286,196.63945254004068,191.0
307.53250934913893,312.5234424128043,307.9581420942467,299.0
326.94724358367915,327.209259982164,326.138877798509,323.0
199.5062827829751,194.90220856976595,190.27550562512877,185.0
212.0703881946024,222.78164125700673,221.70003613169035,223.0
278.7400191151946,279.02012218250206,275.5652150886778,289.0
318.58215060343264,312.1707316465413,305.3124432594034,314.0
156.95062308793774,155.01022150221047,154.83264707027442,125.0
174.07966045449098,172.74020787155928,171.52297482140165,137.0
267.2233686693829,265.0340410912995,265.5508699905609,280.0
318.6724955146813,321.5724903048926,318.04539404482705,311.0
284.38392840777175,285.00378012312615,283.5925256614499,295.0
174.5949391651002,172.97769353497551,172.990031603736,96.0
205.7716247681885,208.54352818348926,208.49439787971448,216.0
253.44349834159837,247.29416434822647,243.6580314814119,256.0
283.80281694805836,285.345848861703,284.50421962665837,304.0
311.36337174454076,310.51334823694134,310.4907050273117,324.0
225.8638065331331,224.83964566317727,228.4158831577672,217.0
309.98705864437994,310.26704411206987,310.9655437516378,392.0
253.44349834159837,247.29416434822647,243.6580314814119,251.0
230.23837737475372,229.69761934255217,229.4569658787429,257.0
221.21112783295055,211.79760362001346,214.4715343269242,205.0
181.0645069340058,168.41003446215245,169.78084546124285,142.0
156.95313900519125,140.0603036606105,140.61980159362884,154.0
349.3392013283466,348.39379001392024,348.02860565638076,337.0
229.13207074568928,228.78523882902556,229.637894759521,219.0
206.904370044302,221.51209651662322,229.91297517185808,217.0
257.4349592119064,256.8496882828423,257.1740180673752,271.0
385.1480462162244,380.02248421805166,376.163548755586,440.0
219.258400812949,219.7950690300336,220.03424658221604,211.0
275.92015807390686,277.9165873887101,279.8747882687568,287.0
311.1524577122743,305.36916264220116,301.8869341818857,269.0
161.60757397329934,164.96242852002854,167.3543362284599,174.0
231.49191607970693,231.154479535599,231.65018331908232,243.0
178.6735836361576,179.58911057455094,179.01781923784,212.0
317.40801557525964,317.5674735098222,318.207180030064,318.0
156.14228896146832,157.50263052100257,159.08296750919158,181.0
233.67908465618726,233.2637018243232,234.43842407218966,223.0
233.403600569152,233.96506300702052,233.0901676769641,214.0
249.57464133521736,248.6456555023111,248.31998610854706,260.0
208.68956910190013,214.26854897818586,213.95920623295274,368.8045694253
296.2544246278635,298.79137632757767,296.7819648821531,289.0
317.40801557525964,317.5674735098222,318.207180030064,313.0
178.90867879669057,188.1170200478746,184.10316275351036,146.0
186.4477904368848,189.17376481763327,189.4829993480349,198.0
364.1878986335026,375.84896496310535,356.45019516629446,376.0
258.2951105469768,260.71750210760547,260.2598115341752,261.0
157.06979147095873,158.01624286720318,157.5076578088413,125.0
225.81832311199344,220.98521362850852,223.67713214280366,310.1841294119208
234.5488343078596,234.47498378658048,234.30972163909294,221.0
231.94240531191954,244.06069833283792,234.59009381959189,219.0
242.58075015947531,239.36209582953296,238.92632546168358,242.0
257.2205135041303,263.78956775853504,262.0581463557147,230.0
241.92777487677057,239.55686813794284,242.31279835363347,255.0
309.98705864437994,310.26704411206987,310.9655437516378,304.0
175.5479266408691,179.721150273053,175.1858392803383,184.0
261.75271704029376,262.8825672765499,260.93522141290066,246.0
